ts,lat,lon,alt_ft,agl_ft,heading_deg,pitch_deg,roll_deg,vcas_kt,vs_fps,wow
1789852367.2264993,36.23532053180021,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.3264995,36.23535749910169,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.4264994,36.23539446640316,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.5264993,36.23543143370463,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.6264994,36.23546840100611,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.7264993,36.23550536830758,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.8264995,36.235542335609054,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852367.9264994,36.23557930291053,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.0264993,36.235616270212,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.1264994,36.235653237513475,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.2264993,36.235690204814944,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.3264995,36.23572717211642,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.4264994,36.235764139417896,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.5264993,36.235801106719364,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.6264994,36.23583807402084,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.7264993,36.23587504132231,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.8264995,36.235912008623785,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852368.9264994,36.23594897592526,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.0264993,36.23598594322673,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.1264994,36.236022910528206,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.2264993,36.23605987782968,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.3264995,36.23609684513115,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.4264994,36.23613381243263,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.5264993,36.236170779734096,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.6264994,36.23620774703557,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.7264993,36.23624471433705,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.8264995,36.236281681638516,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852369.9264994,36.23631864893999,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.0264993,36.23635561624147,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.1264994,36.23639258354294,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.2264993,36.23642955084441,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.3264995,36.23646651814588,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.4264994,36.23650348544736,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.5264993,36.236540452748834,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.6264994,36.2365774200503,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.7264993,36.23661438735178,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.8264995,36.23665135465325,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852370.9264994,36.23668832195472,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.0264993,36.2367252892562,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.1264994,36.23676225655767,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.2264993,36.236799223859144,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.3264995,36.23683619116062,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.4264994,36.23687315846209,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.5264993,36.236910125763565,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.6264994,36.236947093065034,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.7264993,36.23698406036651,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.8264995,36.237021027667986,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852371.9264994,36.237057994969454,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.0264993,36.23709496227093,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.1264994,36.2371319295724,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.2264993,36.237168896873875,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.3264995,36.23720586417535,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.4264994,36.23724283147682,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.5264993,36.237279798778296,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.6264994,36.23731676607977,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.7264993,36.23735373338124,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.8264995,36.23739070068272,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852372.9264994,36.237427667984186,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.0264993,36.23746463528566,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.1264994,36.23750160258714,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.2264993,36.237538569888606,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.3264995,36.23757553719008,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.4264994,36.23761250449155,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.5264993,36.23764947179303,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.6264994,36.2376864390945,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.7264993,36.23772340639597,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.8264995,36.23776037369745,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852373.9264994,36.237797340998924,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.0264993,36.23783430830039,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.1264994,36.23787127560187,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.2264993,36.23790824290334,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.3264995,36.23794521020481,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.4264994,36.23798217750629,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.5264993,36.23801914480776,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.6264994,36.238056112109234,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.7264993,36.2380930794107,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.8264995,36.23813004671218,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852374.9264994,36.238167014013655,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.0264993,36.238203981315124,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.1264994,36.2382409486166,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.2264993,36.238277915918076,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.3264995,36.238314883219545,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.4264994,36.23835185052102,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.5264993,36.23838881782249,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.6264994,36.238425785123965,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.7264993,36.23846275242544,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.8264995,36.23849971972691,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852375.9264994,36.238536687028386,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.0264993,36.238573654329855,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.1264994,36.23861062163133,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.2264993,36.23864758893281,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.3264995,36.238684556234276,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.4264994,36.23872152353575,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.5264993,36.23875849083723,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.6264994,36.238795458138696,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.7264993,36.23883242544017,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.8264995,36.23886939274164,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852376.9264994,36.23890636004312,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.0264993,36.23894332734459,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.1264994,36.23898029464606,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.2264993,36.23901726194754,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.3264995,36.239054229249014,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.4264994,36.23909119655048,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.5264993,36.23912816385196,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.6264994,36.23916513115343,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.7264993,36.2392020984549,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.8264995,36.23923906575638,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852377.9264994,36.23927603305785,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.0264993,36.239313000359324,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.1264994,36.23934996766079,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.2264993,36.23938693496227,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.3264995,36.239423902263745,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.4264994,36.239460869565214,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.5264993,36.23949783686669,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.6264994,36.239534804168166,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.7264993,36.239571771469635,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.8264995,36.23960873877111,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852378.9264994,36.23964570607258,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.0264993,36.239682673374055,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.1264994,36.23971964067553,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.2264993,36.239756607977,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.3264995,36.239793575278476,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.4264994,36.239830542579945,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.5264993,36.23986750988142,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.6264994,36.2399044771829,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.7264993,36.239941444484366,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.8264995,36.23997841178584,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852379.9264994,36.24001537908732,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.0264993,36.24005234638879,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.1264994,36.24008931369026,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.2264993,36.24012628099173,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.3264995,36.24016324829321,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.4264994,36.24020021559468,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.5264993,36.24023718289615,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.6264994,36.24027415019763,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.7264993,36.2403111174991,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.8264995,36.24034808480057,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852380.9264994,36.24038505210205,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.0264993,36.24042201940352,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.1264994,36.24045898670499,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.2264993,36.24049595400647,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.3264995,36.24053292130794,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.4264994,36.240569888609414,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.5264993,36.24060685591088,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.6264994,36.24064382321236,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.7264993,36.240680790513835,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.8264995,36.240717757815304,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852381.9264994,36.24075472511678,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.0264993,36.240791692418256,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.1264994,36.240828659719725,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.2264993,36.2408656270212,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.3264995,36.24090259432267,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.4264994,36.240939561624145,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.5264993,36.24097652892562,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.6264994,36.24101349622709,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.7264993,36.241050463528566,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.8264995,36.241087430830035,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852382.9264994,36.24112439813151,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.0264993,36.24116136543299,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.1264994,36.241198332734456,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.2264993,36.24123530003593,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.3264995,36.24127226733741,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.4264994,36.24130923463888,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.5264993,36.24134620194035,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.6264994,36.24138316924182,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.7264993,36.2414201365433,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.8264995,36.24145710384477,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852383.9264994,36.24149407114624,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.0264993,36.24153103844772,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.1264994,36.24156800574919,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.2264993,36.24160497305066,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.3264995,36.24164194035214,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.4264994,36.24167890765361,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.5264993,36.241715874955084,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.6264994,36.24175284225656,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.7264993,36.24178980955803,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.8264995,36.241826776859504,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852384.9264994,36.24186374416097,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.0264993,36.24190071146245,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.1264994,36.241937678763925,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.2264993,36.241974646065394,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.3264995,36.24201161336687,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.4264994,36.24204858066834,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.5264993,36.242085547969815,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.6264994,36.24212251527129,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.7264993,36.24215948257276,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.8264995,36.242196449874235,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852385.9264994,36.24223341717571,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.0264993,36.24227038447718,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.1264994,36.242307351778656,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.2264993,36.242344319080125,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.3264995,36.2423812863816,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.4264994,36.24241825368308,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.5264993,36.242455220984546,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.6264994,36.24249218828602,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.7264993,36.24252915558749,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.8264995,36.24256612288897,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852386.9264994,36.24260309019044,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.0264993,36.24264005749191,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.1264994,36.24267702479339,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.2264993,36.24271399209486,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.3264995,36.24275095939633,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.4264994,36.24278792669781,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.5264993,36.24282489399928,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.6264994,36.24286186130075,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.7264993,36.24289882860223,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.8264995,36.2429357959037,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852387.9264994,36.242972763205174,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.0264993,36.24300973050664,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.1264994,36.24304669780812,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.2264993,36.243083665109594,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.3264995,36.24312063241106,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.4264994,36.24315759971254,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.5264993,36.243194567014015,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.6264994,36.243231534315484,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.7264993,36.24326850161696,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.8264995,36.24330546891843,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852388.9264994,36.243342436219905,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.0264993,36.24337940352138,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.1264994,36.24341637082285,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.2264993,36.243453338124326,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.3264995,36.2434903054258,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.4264994,36.24352727272727,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.5264993,36.243564240028746,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.6264994,36.243601207330215,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.7264993,36.24363817463169,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.8264995,36.24367514193317,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852389.9264994,36.243712109234636,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.0264993,36.24374907653611,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.1264994,36.24378604383758,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.2264993,36.24382301113906,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.3264995,36.24385997844053,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.4264994,36.243896945742,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.5264993,36.24393391304348,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.6264994,36.24397088034495,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.7264993,36.24400784764642,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.8264995,36.2440448149479,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852390.9264994,36.24408178224937,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.0264993,36.24411874955084,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.1264994,36.24415571685232,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.2264993,36.24419268415379,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.3264995,36.244229651455264,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.4264994,36.24426661875673,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.5264993,36.24430358605821,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.6264994,36.244340553359685,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.7264993,36.24437752066115,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.8264995,36.24441448796263,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852391.9264994,36.244451455264105,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.0264993,36.244488422565574,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.1264994,36.24452538986705,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.2264993,36.24456235716852,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.3264995,36.244599324469995,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.4264994,36.24463629177147,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.5264993,36.24467325907294,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.6264994,36.244710226374416,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.7264993,36.244747193675884,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.8264995,36.24478416097736,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852392.9264994,36.244821128278836,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.0264993,36.244858095580305,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.1264994,36.24489506288178,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.2264993,36.24493203018326,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.3264995,36.244968997484726,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.4264994,36.2450059647862,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.5264993,36.24504293208767,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.6264994,36.24507989938915,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.7264993,36.24511686669062,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.8264995,36.24515383399209,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
1789852393.9264994,36.24519080129357,-114.35,8000.0,8000.0,0.0,2.0,0.0,80,0.0,0
